 0.01000  1.36813E+00 -2.56888E-19 -3.67833E-01 -8.33392E-24  6.52668E-05  1.89378E-05
 0.03990  1.37400E+00 -5.75372E-10 -3.69039E-01  2.04697E-21  3.47128E-13  3.54032E-12
 0.06980  1.38907E+00 -4.41260E-04 -3.71665E-01 -1.77280E-17 -1.46948E-04  3.60689E-17
 0.09970  1.41556E+00 -8.82911E-03 -3.75651E-01 -6.28877E-16 -4.69675E-11 -1.32900E-11
 0.12960  1.44483E+00 -2.96030E-02 -3.80909E-01  1.02287E-12  1.35570E-13 -1.00924E-12
 0.15950  1.47203E+00 -5.95480E-02 -3.87321E-01  1.04438E-08  1.53005E-11  2.47748E-11
 0.18940  1.49610E+00 -9.65098E-02 -3.94728E-01  1.80127E-06 -6.72081E-12  2.03913E-11
 0.21930  1.51695E+00 -1.39231E-01 -4.02898E-01  4.17652E-05 -2.28333E-11 -1.38510E-11
 0.24920  1.53384E+00 -1.86739E-01 -4.11537E-01  3.24077E-04 -1.87535E-11 -2.80890E-11
 0.27910  1.54779E+00 -2.38182E-01 -4.20520E-01  1.31488E-03 -1.40859E-12 -1.72047E-11
 0.30900  1.55492E+00 -2.93390E-01 -4.30167E-01  3.51580E-03  1.56307E-11  1.33319E-11
 0.33890  1.56260E+00 -3.50081E-01 -4.41169E-01  7.03568E-03  5.18788E-12  5.02955E-11
 0.36880  1.56136E+00 -4.09682E-01 -4.54138E-01  1.14000E-02 -3.72027E-12  3.32604E-11
 0.39870  1.55967E+00 -4.68272E-01 -4.69209E-01  1.58400E-02 -5.04743E-12 -1.78175E-11
 0.42860  1.54716E+00 -5.29696E-01 -4.86057E-01  1.97308E-02  2.02026E-11 -4.52973E-11
 0.45850  1.52761E+00 -5.91203E-01 -5.04191E-01  2.27663E-02  1.64125E-11 -4.20062E-11
 0.48840  1.49982E+00 -6.52311E-01 -5.23160E-01  2.48920E-02 -7.85246E-12 -5.71451E-12
 0.51830  1.46060E+00 -7.13467E-01 -5.42627E-01  2.61856E-02 -3.30055E-11  2.75618E-11
 0.54820  1.40176E+00 -7.78585E-01 -5.62364E-01  2.67735E-02 -2.94763E-11  2.07347E-11
 0.57810  1.31753E+00 -8.48619E-01 -5.82222E-01  2.67889E-02  7.87064E-12 -1.79983E-11
 0.60800  1.19756E+00 -9.22189E-01 -6.02111E-01  2.63531E-02 -5.08299E-12 -5.63325E-11
 0.63790  7.17913E-01 -1.41608E+00 -6.21975E-01  2.55704E-02 -4.19334E-12 -6.12829E-11
 0.66780 -3.76840E-01 -5.85505E-01 -6.41785E-01  2.45271E-02  9.00014E-13 -2.79380E-11
 0.69770 -4.55558E-01 -5.09304E-01 -6.61527E-01  2.32934E-02 -1.52090E-12  3.31673E-11
 0.72760  6.81195E-01  2.19257E-02 -6.81195E-01  2.19257E-02 -2.07435E-11  4.04773E-11
 0.75750  7.00792E-01  2.04689E-02 -7.00792E-01  2.04689E-02 -2.31710E-11 -6.58009E-12
 0.78740 -6.44374E-01 -4.36442E-01 -7.20323E-01  1.89593E-02  2.99208E-11 -3.29591E-11
 0.81730  3.96055E-12 -1.01787E-12 -7.39794E-01  1.74239E-02  2.62135E-11 -3.47058E-12
 0.84720  7.31420E-11  1.37547E-11 -7.59216E-01  1.58849E-02  9.54436E-12  3.18141E-11
 0.87710 -7.44365E-01 -3.54129E-01 -7.78595E-01  1.43593E-02  9.23098E-12  3.92441E-11
 0.90700 -5.84279E-13 -5.49070E-12 -7.97941E-01  1.28591E-02  1.48061E-11  1.66141E-11
 0.93690  7.97039E-01 -3.14711E-01 -8.17261E-01  1.13945E-02  1.13497E-11 -2.97759E-11
 0.96680 -3.33732E-15 -4.73241E-13 -8.36564E-01  9.97266E-03  2.81841E-11 -3.99927E-11
 0.99670  8.06371E-11 -2.40310E-11 -8.55855E-01  8.59710E-03  5.29226E-11 -1.93831E-11
 1.02660  8.66136E-01 -2.68085E-01 -8.75141E-01  7.27386E-03  2.73770E-11  4.69445E-11
 1.05650 -4.21580E-13 -1.71055E-12 -8.94428E-01  6.00187E-03 -4.23522E-11  4.25133E-11
 1.08640  4.68011E-13  2.03409E-12 -9.13718E-01  4.78403E-03  2.25967E-11 -4.41768E-11
 1.11630  9.29839E-01 -2.32783E-01 -9.33019E-01  3.62144E-03  1.67648E-11 -4.73583E-11
 1.14620  5.16758E-13  4.81276E-12 -9.52334E-01  2.51127E-03  3.82369E-13  6.21156E-11
 1.17610 -3.45037E-11 -8.05227E-12 -9.71663E-01  1.45370E-03  5.01041E-11  2.91712E-11
 1.20600  9.90884E-01 -2.04554E-01 -9.91012E-01  4.49397E-04 -9.82912E-12 -8.35265E-11
 1.23590  3.21326E-11 -5.88236E-12 -1.01038E+00 -5.04712E-04 -5.36518E-11  1.22756E-11
 1.26580  5.08232E-14 -4.91233E-12 -1.02978E+00 -1.41148E-03  5.88728E-11  2.12004E-11
 1.29570  1.05091E+00 -1.82378E-01 -1.04919E+00 -2.27073E-03  3.35268E-11 -9.73480E-11
 1.32560  1.82205E-11 -5.50852E-12 -1.06864E+00 -3.08372E-03  3.72232E-12  3.10484E-12
 1.35550  9.81464E-13 -3.51643E-13 -1.08811E+00 -3.85328E-03  5.99960E-11  3.80395E-11
 1.38540  1.11027E+00 -1.63899E-01 -1.10761E+00 -4.58194E-03  4.00484E-11  3.56044E-11
 1.41530 -9.66220E-12 -4.10441E-12 -1.12714E+00 -5.27187E-03 -3.62198E-11  2.14823E-11
 1.44520  9.57552E-11  2.16387E-11 -1.14669E+00 -5.92302E-03 -5.88604E-11  2.57834E-12
 1.47510  1.16948E+00 -1.48690E-01 -1.16628E+00 -6.53760E-03 -1.49307E-11 -2.10095E-11
 1.50500 -1.28890E-12 -6.66114E-12 -1.18589E+00 -7.11778E-03  3.64713E-11 -1.00112E-11
 1.53490  3.99877E-11  3.76201E-11 -1.20554E+00 -7.66558E-03  5.87482E-11 -1.46560E-11
 1.56480  1.22866E+00 -1.35686E-01 -1.22521E+00 -8.18285E-03  3.58443E-11 -1.78749E-11
 1.59470  2.75878E-12 -3.61643E-12 -1.24492E+00 -8.67120E-03 -2.39425E-11 -8.33403E-12
 1.62460  1.63625E-11  4.05072E-11 -1.26465E+00 -9.13094E-03 -1.46239E-11 -2.34982E-11
 1.65450  1.28793E+00 -1.24586E-01 -1.28441E+00 -9.56389E-03  4.57728E-12 -4.01989E-11
